# Logfile created on 2016-10-23 15:01:28 +0000 by logger.rb/44203
[2016-10-23T15:01:28+00:00] INFO: Started chef-zero at chefzero://localhost:8889 with repository at /opt/gitlab/embedded
  One version per cookbook

[2016-10-23T15:01:28+00:00] INFO: Forking chef instance to converge...
[2016-10-23T15:01:28+00:00] INFO: *** Chef 12.6.0 ***
[2016-10-23T15:01:28+00:00] INFO: Chef-client pid: 33
[2016-10-23T15:01:30+00:00] WARN: unable to detect ipaddress
[2016-10-23T15:01:30+00:00] INFO: HTTP Request Returned 404 Not Found: Object not found: chefzero://localhost:8889/nodes/7ffb0bd9015c
[2016-10-23T15:01:30+00:00] INFO: Setting the run_list to ["recipe[gitlab]"] from CLI options
[2016-10-23T15:01:30+00:00] INFO: Run List is [recipe[gitlab]]
[2016-10-23T15:01:30+00:00] INFO: Run List expands to [gitlab]
[2016-10-23T15:01:30+00:00] INFO: Starting Chef Run for 7ffb0bd9015c
[2016-10-23T15:01:30+00:00] INFO: Running start handlers
[2016-10-23T15:01:30+00:00] INFO: Start handlers complete.
[2016-10-23T15:01:30+00:00] INFO: HTTP Request Returned 404 Not Found: Object not found: 
[2016-10-23T15:01:31+00:00] INFO: Loading cookbooks [gitlab@0.0.1, runit@0.14.2, package@0.0.0]
[2016-10-23T15:02:22+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] created directory /opt/gitlab/sv/gitlab-workhorse/log/main
[2016-10-23T15:02:22+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] owner changed to 0
[2016-10-23T15:02:22+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] group changed to 0
[2016-10-23T15:02:22+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] mode changed to 755
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] created file /opt/gitlab/sv/gitlab-workhorse/run
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] updated file contents /opt/gitlab/sv/gitlab-workhorse/run
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] owner changed to 0
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] group changed to 0
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] mode changed to 755
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] created file /opt/gitlab/sv/gitlab-workhorse/log/run
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] updated file contents /opt/gitlab/sv/gitlab-workhorse/log/run
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] owner changed to 0
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] group changed to 0
[2016-10-23T15:02:22+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] mode changed to 755
[2016-10-23T15:02:22+00:00] INFO: template[/var/log/gitlab/gitlab-workhorse/config] created file /var/log/gitlab/gitlab-workhorse/config
[2016-10-23T15:02:22+00:00] INFO: template[/var/log/gitlab/gitlab-workhorse/config] updated file contents /var/log/gitlab/gitlab-workhorse/config
[2016-10-23T15:02:22+00:00] INFO: template[/var/log/gitlab/gitlab-workhorse/config] owner changed to 0
[2016-10-23T15:02:22+00:00] INFO: template[/var/log/gitlab/gitlab-workhorse/config] group changed to 0
[2016-10-23T15:02:22+00:00] INFO: link[/opt/gitlab/init/gitlab-workhorse] created
[2016-10-23T15:02:22+00:00] INFO: link[/opt/gitlab/service/gitlab-workhorse] created
[2016-10-23T15:02:28+00:00] INFO: ruby_block[supervise_gitlab-workhorse_sleep] called
[2016-10-23T15:02:28+00:00] INFO: file[/var/opt/gitlab/gitlab-workhorse/VERSION] created file /var/opt/gitlab/gitlab-workhorse/VERSION
[2016-10-23T15:02:28+00:00] INFO: file[/var/opt/gitlab/gitlab-workhorse/VERSION] updated file contents /var/opt/gitlab/gitlab-workhorse/VERSION
[2016-10-23T15:02:28+00:00] INFO: file[/var/opt/gitlab/gitlab-workhorse/VERSION] not queuing delayed action restart on service[gitlab-workhorse] (delayed), as it's already been queued
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx] created directory /var/opt/gitlab/nginx
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx] group changed to 999
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx] mode changed to 750
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] created directory /var/opt/gitlab/nginx/conf
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] group changed to 999
[2016-10-23T15:02:28+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] mode changed to 750
[2016-10-23T15:02:28+00:00] INFO: directory[/var/log/gitlab/nginx] created directory /var/log/gitlab/nginx
[2016-10-23T15:02:28+00:00] INFO: directory[/var/log/gitlab/nginx] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/var/log/gitlab/nginx] group changed to 999
[2016-10-23T15:02:28+00:00] INFO: directory[/var/log/gitlab/nginx] mode changed to 750
[2016-10-23T15:02:28+00:00] INFO: link[/var/opt/gitlab/nginx/logs] created
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] created file /var/opt/gitlab/nginx/conf/gitlab-http.conf
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] updated file contents /var/opt/gitlab/nginx/conf/gitlab-http.conf
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] mode changed to 644
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] created file /var/opt/gitlab/nginx/conf/nginx.conf
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] updated file contents /var/opt/gitlab/nginx/conf/nginx.conf
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] mode changed to 644
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx] created directory /opt/gitlab/sv/nginx
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx] mode changed to 755
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] created directory /opt/gitlab/sv/nginx/log
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] mode changed to 755
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] created directory /opt/gitlab/sv/nginx/log/main
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] mode changed to 755
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/run] created file /opt/gitlab/sv/nginx/run
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/run] updated file contents /opt/gitlab/sv/nginx/run
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/run] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/run] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/run] mode changed to 755
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] created file /opt/gitlab/sv/nginx/log/run
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] updated file contents /opt/gitlab/sv/nginx/log/run
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/opt/gitlab/sv/nginx/log/run] mode changed to 755
[2016-10-23T15:02:28+00:00] INFO: template[/var/log/gitlab/nginx/config] created file /var/log/gitlab/nginx/config
[2016-10-23T15:02:28+00:00] INFO: template[/var/log/gitlab/nginx/config] updated file contents /var/log/gitlab/nginx/config
[2016-10-23T15:02:28+00:00] INFO: template[/var/log/gitlab/nginx/config] owner changed to 0
[2016-10-23T15:02:28+00:00] INFO: template[/var/log/gitlab/nginx/config] group changed to 0
[2016-10-23T15:02:28+00:00] INFO: link[/opt/gitlab/init/nginx] created
[2016-10-23T15:02:28+00:00] INFO: link[/opt/gitlab/service/nginx] created
[2016-10-23T15:02:33+00:00] INFO: ruby_block[supervise_nginx_sleep] called
[2016-10-23T15:02:34+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start nginx] ran successfully
[2016-10-23T15:02:34+00:00] INFO: directory[/var/opt/gitlab/logrotate] created directory /var/opt/gitlab/logrotate
[2016-10-23T15:02:34+00:00] INFO: directory[/var/opt/gitlab/logrotate] mode changed to 700
[2016-10-23T15:02:34+00:00] INFO: directory[/var/opt/gitlab/logrotate/logrotate.d] created directory /var/opt/gitlab/logrotate/logrotate.d
[2016-10-23T15:02:34+00:00] INFO: directory[/var/opt/gitlab/logrotate/logrotate.d] mode changed to 700
[2016-10-23T15:02:34+00:00] INFO: directory[/var/log/gitlab/logrotate] created directory /var/log/gitlab/logrotate
[2016-10-23T15:02:34+00:00] INFO: directory[/var/log/gitlab/logrotate] mode changed to 700
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.conf] created file /var/opt/gitlab/logrotate/logrotate.conf
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.conf] updated file contents /var/opt/gitlab/logrotate/logrotate.conf
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.conf] mode changed to 644
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/nginx] created file /var/opt/gitlab/logrotate/logrotate.d/nginx
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/nginx] updated file contents /var/opt/gitlab/logrotate/logrotate.d/nginx
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/unicorn] created file /var/opt/gitlab/logrotate/logrotate.d/unicorn
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/unicorn] updated file contents /var/opt/gitlab/logrotate/logrotate.d/unicorn
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-rails] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-rails
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-rails] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-rails
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-shell] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-shell
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-shell] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-shell
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-pages] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-pages
[2016-10-23T15:02:34+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-pages] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-pages
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate] created directory /opt/gitlab/sv/logrotate
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate] mode changed to 755
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] created directory /opt/gitlab/sv/logrotate/log
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] mode changed to 755
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] created directory /opt/gitlab/sv/logrotate/log/main
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] mode changed to 755
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] created file /opt/gitlab/sv/logrotate/run
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] updated file contents /opt/gitlab/sv/logrotate/run
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] mode changed to 755
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] created file /opt/gitlab/sv/logrotate/log/run
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] updated file contents /opt/gitlab/sv/logrotate/log/run
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] mode changed to 755
[2016-10-23T15:02:34+00:00] INFO: template[/var/log/gitlab/logrotate/config] created file /var/log/gitlab/logrotate/config
[2016-10-23T15:02:34+00:00] INFO: template[/var/log/gitlab/logrotate/config] updated file contents /var/log/gitlab/logrotate/config
[2016-10-23T15:02:34+00:00] INFO: template[/var/log/gitlab/logrotate/config] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: template[/var/log/gitlab/logrotate/config] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] created directory /opt/gitlab/sv/logrotate/control
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] mode changed to 755
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] created file /opt/gitlab/sv/logrotate/control/t
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] updated file contents /opt/gitlab/sv/logrotate/control/t
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] owner changed to 0
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] group changed to 0
[2016-10-23T15:02:34+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] mode changed to 755
[2016-10-23T15:02:34+00:00] INFO: link[/opt/gitlab/init/logrotate] created
[2016-10-23T15:02:34+00:00] INFO: link[/opt/gitlab/service/logrotate] created
[2016-10-23T15:02:36+00:00] INFO: ruby_block[supervise_logrotate_sleep] called
[2016-10-23T15:02:36+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start logrotate] ran successfully
[2016-10-23T15:02:36+00:00] INFO: file[/var/opt/gitlab/bootstrapped] created file /var/opt/gitlab/bootstrapped
[2016-10-23T15:02:36+00:00] INFO: file[/var/opt/gitlab/bootstrapped] updated file contents /var/opt/gitlab/bootstrapped
[2016-10-23T15:02:36+00:00] INFO: file[/var/opt/gitlab/bootstrapped] owner changed to 0
[2016-10-23T15:02:36+00:00] INFO: file[/var/opt/gitlab/bootstrapped] group changed to 0
[2016-10-23T15:02:36+00:00] INFO: file[/var/opt/gitlab/bootstrapped] mode changed to 600
[2016-10-23T15:02:36+00:00] INFO: execute[initialize gitlab-rails database] running why-run nothing action to support before action
[2016-10-23T15:02:36+00:00] INFO: bash[migrate gitlab-rails database] running why-run run action to support before action
[2016-10-23T15:02:36+00:00] INFO: bash[migrate gitlab-rails database] sending run action to execute[enable pg_trgm extension] (before)
[2016-10-23T15:02:36+00:00] INFO: execute[enable pg_trgm extension] ran successfully
[2016-10-23T15:03:12+00:00] INFO: bash[migrate gitlab-rails database] ran successfully
[2016-10-23T15:03:12+00:00] INFO: bash[migrate gitlab-rails database] sending run action to execute[clear the gitlab-rails cache] (immediate)
[2016-10-23T15:03:24+00:00] INFO: execute[clear the gitlab-rails cache] ran successfully
[2016-10-23T15:03:24+00:00] INFO: template[/var/opt/gitlab/gitlab-rails/etc/gitlab.yml] sending run action to execute[clear the gitlab-rails cache] (delayed)
[2016-10-23T15:03:36+00:00] INFO: execute[clear the gitlab-rails cache] ran successfully
[2016-10-23T15:03:36+00:00] INFO: file[/var/opt/gitlab/gitlab-rails/RUBY_VERSION] sending restart action to service[unicorn] (delayed)
[2016-10-23T15:03:36+00:00] INFO: service[unicorn] restarted
[2016-10-23T15:03:36+00:00] INFO: template[/var/log/gitlab/redis/config] sending create action to ruby_block[reload redis svlogd configuration] (delayed)
[2016-10-23T15:03:36+00:00] INFO: ruby_block[reload redis svlogd configuration] called
[2016-10-23T15:03:36+00:00] INFO: template[/var/log/gitlab/postgresql/config] sending create action to ruby_block[reload postgresql svlogd configuration] (delayed)
[2016-10-23T15:03:36+00:00] INFO: ruby_block[reload postgresql svlogd configuration] called
[2016-10-23T15:03:36+00:00] INFO: template[/var/log/gitlab/unicorn/config] sending create action to ruby_block[reload unicorn svlogd configuration] (delayed)
[2016-10-23T15:03:36+00:00] INFO: ruby_block[reload unicorn svlogd configuration] called
[2016-10-23T15:03:36+00:00] INFO: template[/var/log/gitlab/sidekiq/config] sending create action to ruby_block[reload sidekiq svlogd configuration] (delayed)
[2016-10-23T15:03:36+00:00] INFO: ruby_block[reload sidekiq svlogd configuration] called
[2016-10-23T15:03:36+00:00] INFO: file[/opt/gitlab/etc/gitlab-workhorse/env/PATH] sending restart action to service[gitlab-workhorse] (delayed)
[2016-10-23T15:03:36+00:00] INFO: service[gitlab-workhorse] restarted
[2016-10-23T15:03:36+00:00] INFO: template[/var/log/gitlab/gitlab-workhorse/config] sending create action to ruby_block[reload gitlab-workhorse svlogd configuration] (delayed)
[2016-10-23T15:03:36+00:00] INFO: ruby_block[reload gitlab-workhorse svlogd configuration] called
[2016-10-23T15:03:36+00:00] INFO: template[/var/log/gitlab/nginx/config] sending create action to ruby_block[reload nginx svlogd configuration] (delayed)
[2016-10-23T15:03:36+00:00] INFO: ruby_block[reload nginx svlogd configuration] called
[2016-10-23T15:03:36+00:00] INFO: template[/var/log/gitlab/logrotate/config] sending create action to ruby_block[reload logrotate svlogd configuration] (delayed)
[2016-10-23T15:03:36+00:00] INFO: ruby_block[reload logrotate svlogd configuration] called
[2016-10-23T15:03:36+00:00] INFO: Chef Run complete in 125.785137933 seconds
[2016-10-23T15:03:36+00:00] INFO: Running report handlers
[2016-10-23T15:03:36+00:00] INFO: Report handlers complete
